parliament,bill_number,bill_title,url_title,sponsor_name1,sponsor_title1,sponsor_name2,sponsor_title2,sponsor_name3,sponsor_title3,sponsor_name4,sponsor_title4,sponsor_name5,sponsor_title5,sponsor_name6,sponsor_title6,sponsor_name7,sponsor_title7,sponsor_name8,sponsor_title8
"39th Parliament, 1st Session",88,"Fairness for Families Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-88,"Hudak, Tim",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",89,"Ombudsman Amendment Act (Hospitals and Long-Term Care Facilities), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-89,"Gélinas, France",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",90,"Colleges Collective Bargaining Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-90,"Milloy, Hon. John","Minister of Training, Colleges and Universities",,,,,,,,,,,,,,
"39th Parliament, 1st Session",91,"Public Vehicles Amendment Act (Improving Bicycle Mobility), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-91,"Horwath, Andrea",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",92,"Ministry of Government Services Amendment Act (Canadian Manufacturing and Assembly of Government Vehicles), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-92,"Ouellette, Jerry J.",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",93,"Ombudsman Amendment Act (Children's Aid Societies), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-93,"Horwath, Andrea",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",94,"Social Assistance Statute Law Amendment Act (Registered Disability Savings Plans), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-94,"Jones, Sylvia",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",95,"Occupational Health and Safety Amendment Act (Scented Products), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-95,"Levac, Dave",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",96,"Registered Retirement Savings Protection Act, 2010",https://www.ola.org/en/legislative-business/bills/parliament-39/session-2/bill-96,"Leal, Jeff",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",97,"Increasing Access to Qualified Health Professionals for Ontarians Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-97,"Caplan, Hon. David",Minister of Health and Long-Term Care,,,,,,,,,,,,,,
"39th Parliament, 1st Session",98,"Signage to Promote Ontario Produced Agricultural Products Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-98,"Hardeman, Ernie",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",99,"Lake Simcoe Protection Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-99,"Gerretsen, Hon. John",Minister of the Environment,,,,,,,,,,,,,,
"39th Parliament, 1st Session",100,"Ideas for the Future Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-100,"Duncan, Hon. Dwight",Minister of Finance,,,,,,,,,,,,,,
"39th Parliament, 1st Session",101,"Home Energy Rating Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-101,"McNeely, Phil",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",102,"Seniors' Ombudsman Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-102,"Sergio, Mario",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",103,"Child and Family Services Statute Law Amendment Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-103,"Matthews, Hon. Deborah",Minister of Children and Youth Services,,,,,,,,,,,,,,
"39th Parliament, 1st Session",104,"Representation Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-104,"Hoy, Pat",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",105,"Waste Reporting Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-105,"Sousa, Charles",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",106,"Safer Communities and Neighbourhoods Act, 2010",https://www.ola.org/en/legislative-business/bills/parliament-39/session-2/bill-106,"Naqvi, Yasir",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",107,"Training for Workers Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-107,"Marchese, Rosario",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",108,"Apology Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-108,"Bentley, Hon. Christopher",Attorney General,,,,,,,,,,,,,,
"39th Parliament, 1st Session",109,"Taxation Amendment Act (Equipment Purchased for Persons with Disabilities), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-109,"Murdoch, Bill",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",110,"Auditor General Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-110,"Munro, Julia",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",111,"Emancipation Day Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-111,"Arnott, Ted",,"Van Bommel, Maria",,,,,,,,,,,,,
"39th Parliament, 1st Session",112,"Single-Use Bottled Water Ban Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-112,"Kular, Kuldip",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",113,"Diabetes Awareness Month Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-113,"Mangat, Amrit",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",114,"Budget Measures and Interim Appropriation Act, 2008 (No. 2)",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-114,"Duncan, Hon. Dwight",Minister of Finance,,,,,,,,,,,,,,
"39th Parliament, 1st Session",115,"Coroners Amendment Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-115,"Bartolucci, Hon. Rick",Minister of Community Safety and Correctional Services,,,,,,,,,,,,,,
"39th Parliament, 1st Session",116,"Pension Benefits Amendment Act (Unlocking Pension Funds), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-116,"Chudleigh, Ted",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",117,"Highway Traffic Amendment Act (Child Passengers on Motorcycles), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-117,"Jaczek, Helena",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",118,"Countering Distracted Driving and Promoting Green Transportation Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-118,"Bradley, Hon. James J.",Minister of Transportation,,,,,,,,,,,,,,
"39th Parliament, 1st Session",119,"Workplace Safety and Insurance Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-119,"Fonseca, Hon. Peter",Minister of Labour,,,,,,,,,,,,,,
"39th Parliament, 1st Session",120,"Tom Longboat Day Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-120,"Colle, Mike",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",121,"Red Tape Reduction Policy Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-121,"Miller, Norman",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",122,"Students Against Impaired and Distracted Driving Day Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-122,"Levac, Dave",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",123,"Environmental Assessment Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-123,"Balkissoon, Bas",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",124,"Smoke-Free Ontario Amendment Act (Cigarillos), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-124,"Gélinas, France",,"Levac, Dave",,,,,,,,,,,,,
"39th Parliament, 1st Session",125,"Environmental Protection Amendment Act (Industrial Facilities), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-125,"Levac, Dave",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",126,"Road Safety Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-126,"Bradley, Hon. James J.",Minister of Transportation,,,,,,,,,,,,,,
"39th Parliament, 1st Session",127,"Land Transfer Tax Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-127,"Brownell, Jim",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",128,"Christopher's Statute Law Amendment Act (Sex Offender Registry and Electronic Sexual Material), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-128,"Martiniuk, Gerry",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",129,"Legislative Assembly Amendment Act (Standing Committee on Public Accounts for Health Care and Education), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-129,"Ouellette, Jerry J.",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",130,"Children's Safety and Protection Rights Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-130,"MacLeod, Lisa",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",131,"Ontario Energy Board Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-131,"Ramsay, David",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",132,"Liquor Licence Amendment Act (Fruit Wine), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-132,"Runciman, Robert W.",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",133,"Family Statute Law Amendment Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-133,"Bentley, Hon. Christopher",Attorney General,,,,,,,,,,,,,,
"39th Parliament, 1st Session",134,"Niagara Health System Elections Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-134,"Kormos, Peter",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",135,"Back to Work Act (York University), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-135,"Shurman, Peter",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",136,"Ontario Award for Paramedic Bravery Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-136,"Van Bommel, Maria",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",137,"Education Amendment Act (Pupils with Diabetes), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-137,"Martiniuk, Gerry",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",138,"Protection of Public Participation Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-138,"Horwath, Andrea",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",139,"Employment Standards Amendment Act (Temporary Help Agencies), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-139,"Fonseca, Hon. Peter",Minister of Labour,,,,,,,,,,,,,,
"39th Parliament, 1st Session",140,"Securities Amendment Act (Mutual Funds), 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-140,"Prue, Michael",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",141,"Regulated Health Professions Amendment Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-141,"Caplan, Hon. David",Minister of Health and Long-Term Care,,,,,,,,,,,,,,
"39th Parliament, 1st Session",142,"Hamilton Health Sciences Elections Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-142,"Horwath, Andrea",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",143,"Hawkins Gignac Act (Carbon Monoxide Detectors), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-143,"Hardeman, Ernie",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",144,"Provincial Advocate for Children and Youth Amendment Act, 2008",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-144,"Horwath, Andrea",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",145,"York University Labour Disputes Resolution Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-145,"Fonseca, Hon. Peter",Minister of Labour,,,,,,,,,,,,,,
"39th Parliament, 1st Session",146,"Truth about Caledonia Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-146,"Barrett, Toby",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",147,"Holodomor Memorial Day Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-147,"Levac, Dave",,"DiNovo, Cheri",,"Klees, Frank",,,,,,,,,,,
"39th Parliament, 1st Session",148,"Visual Fire Alarm System Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-148,"Arthurs, Wayne",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",149,"Inactive Cemeteries Protection Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-149,"Brownell, Jim",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",150,"Green Energy and Green Economy Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-150,"Smitherman, Hon. George",Minister of Energy and Infrastructure,,,,,,,,,,,,,,
"39th Parliament, 1st Session",151,"Zero Tolerance to Violence on Public Transit Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-151,"Colle, Mike",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",152,"Poverty Reduction Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-152,"Matthews, Hon. Deborah",Minister of Children and Youth Services,,,,,,,,,,,,,,
"39th Parliament, 1st Session",153,"Greenbelt Day Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-153,"Dickson, Joe",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",154,"Employment Standards Amendment Act (Organ Donor Leave), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-154,"Fonseca, Hon. Peter",Minister of Labour,,,,,,,,,,,,,,
"39th Parliament, 1st Session",155,"Tobacco Damages and Health Care Costs Recovery Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-155,"Bentley, Hon. Christopher",Attorney General,,,,,,,,,,,,,,
"39th Parliament, 1st Session",156,"Healthy Decisions for Healthy Eating Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-156,"Gélinas, France",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",157,"Education Amendment Act (Keeping Our Kids Safe at School), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-157,"Wynne, Hon. Kathleen O.",Minister of Education,,,,,,,,,,,,,,
"39th Parliament, 1st Session",158,"Accounting Professions Act, 2010",https://www.ola.org/en/legislative-business/bills/parliament-39/session-2/bill-158,"Bentley, Hon. Christopher",Attorney General,,,,,,,,,,,,,,
"39th Parliament, 1st Session",159,"Transparency in Public Matters Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-159,"Craitor, Kim",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",160,"Caregiver and Foreign Worker Recruitment and Protection Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-160,"Colle, Mike",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",161,"Supply Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-161,"Duncan, Hon. Dwight",Minister of Finance,,,,,,,,,,,,,,
"39th Parliament, 1st Session",162,"Budget Measures Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-162,"Duncan, Hon. Dwight",Minister of Finance,,,,,,,,,,,,,,
"39th Parliament, 1st Session",163,"Greater Toronto and Hamilton Area Transit Implementation Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-163,"Bradley, Hon. James J.",Minister of Transportation,,,,,,,,,,,,,,
"39th Parliament, 1st Session",164,"Motor Vehicle Dealers Amendment Act (Disclosure of Lemons), 2010",https://www.ola.org/en/legislative-business/bills/parliament-39/session-2/bill-164,"Flynn, Kevin Daniel",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",165,"Employment Standards Amendment Act (Protection for Artists), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-165,"Tabuns, Peter",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",166,"Carbon Monoxide Awareness Week Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-166,"Levac, Dave",,,,,,,,,,,,,,,
"39th Parliament, 1st Session",167,"Toxics Reduction Act, 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-167,"Gerretsen, Hon. John",Minister of the Environment,,,,,,,,,,,,,,
"39th Parliament, 1st Session",168,Occupational Health and Safety Amendment Act (Violence and Harassment in the Workplace) 2009,https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-168,"Fonseca, Hon. Peter",Minister of Labour,,,,,,,,,,,,,,
"39th Parliament, 1st Session",169,"Workplace Safety and Insurance Amendment Act (Firefighters), 2009",https://www.ola.org/en/legislative-business/bills/parliament-39/session-1/bill-169,"Arnott, Ted",,,,,,,,,,,,,,,
