parliament,bill_number,bill_title,date,bill_stage,activity,committee
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","June 2, 2010",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","June 2, 2010",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","June 2, 2010",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","June 2, 2010",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","June 2, 2010",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","June 2, 2010",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","May 18, 2010",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR33,"Sandringham Developments Ltd. Act, 2010","May 18, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,33,"Stop Human Trafficking Day Act, 2010","April 13, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 8, 2010",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 2, 2010",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 2, 2010",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 2, 2010",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 2, 2010",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 2, 2010",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","June 2, 2010",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","May 19, 2010",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR34,"Luso Canadian Charitable Society Act (Tax Relief), 2010","May 19, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,34,"Carbon Monoxide Awareness Week Act, 2010","April 13, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 8, 2010",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 2, 2010",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 2, 2010",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 2, 2010",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 2, 2010",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 2, 2010",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","June 2, 2010",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","May 19, 2010",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR35,"Ontario Institute of the Purchasing Management Association of Canada Inc. Act, 2010","May 19, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,35,"Made in Ontario Act, 2010","April 13, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","May 4, 2011",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","April 13, 2011",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","April 13, 2011",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","April 13, 2011",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","March 30, 2011",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","March 30, 2011",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","March 30, 2011",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","March 8, 2011",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR36,"1314596 Ontario Inc. Act, 2011","March 8, 2011",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,36,"Mining Amendment Act (Resources Processed in Ontario), 2010","April 29, 2010",Second Reading,Lost on recorded division,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,36,"Mining Amendment Act (Resources Processed in Ontario), 2010","April 29, 2010",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,36,"Mining Amendment Act (Resources Processed in Ontario), 2010","April 14, 2010",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","December 8, 2010",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","December 6, 2010",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","December 6, 2010",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","December 6, 2010",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","November 3, 2010",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","November 3, 2010",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","November 3, 2010",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-39/session-2,PR37,"Sisters of St. Joseph of Peterborough Act (Tax Relief), 2010","September 29, 2010",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
